Max NOISE,Max WEMP,Max DOC,Max ROUGH,Max WFUEL,Max PURCH,Min RANGE,Min LDMAX,Min VCMAX,PFPF,Algorithm
73.7068584941,1926.3452217626,76.5127583195,1.9198509702,415.5994483065,43007.2621146333,2120.0553928729,15.2020682248,195.2896404598,0.7898580833,MOEA/D
73.7896565355,1888.6248168704,71.6304892723,1.9948592547,449.3528395388,42655.9147212457,2020.5741685313,15.9272719937,200.29924139,1.8032145037,MOEA/D
73.339130399,1885.1454269406,77.874660361,1.9773531789,449.9202545668,42346.1927427351,2103.5448814816,15.6555397151,198.0697685429,0.91818494,MOEA/D
73.4850726373,1889.03597403,79.2776756367,1.992019962,449.316390178,42377.4271722983,2190.5327981717,15.6139526794,197.412059942,0.5967822543,MOEA/D
73.5770183927,1889.6576790492,63.6267351194,1.9873564459,449.1899259117,42380.4237735194,2269.8839330744,15.3158549415,197.1492984437,0.5854558116,MOEA/D
73.3612170573,1883.045726202,70.4604430927,1.9193909484,471.8421907943,41997.9852642058,2320.007333382,15.1056467863,194.3396928595,1.7190993521,MOEA/D
73.342859984,1883.8686251364,63.1918871886,1.8817772649,466.040391217,42225.0616698968,2078.6374643946,15.0052834183,198.0341085175,1.1033870752,MOEA/D
73.3203971145,1923.1277646575,77.9691777183,1.8841497828,449.2498001976,42794.2998843967,2050.4903446398,14.7179718332,193.7896706584,0.2716841055,MOEA/D
73.3226742403,1882.71569385,70.0334384473,1.889929545,474.7354661292,41978.3565249159,2219.8962261982,14.8805274743,194.1966362645,1.9444801496,MOEA/D
73.6512640688,1889.6161227853,79.851798644,1.9999799365,448.4661070529,42702.2170158206,2004.8039746514,16.5297598181,201.4689673152,1.3162354686,MOEA/D
73.282487759,1882.8538537564,73.2080103995,1.9199972858,470.7729950485,42155.0756774281,2308.2547576931,15.328004177,196.9806127313,1.0048812665,MOEA/D
73.3159570938,1884.6640492024,74.3363765179,1.909280092,449.4405403512,42212.7090083031,2270.6806632367,15.1885983083,197.4805691569,1.2657425453,MOEA/D
73.2836755583,1916.4651248274,68.0281874984,1.9455654251,449.7627378696,42598.5297172665,2255.0554079491,14.8286097265,192.8267872707,0.2959349591,MOEA/D
73.2728721083,1885.6392950516,64.3788858921,1.9956142966,449.6865089611,41978.4909659339,2447.8929052835,15.107650052,192.0499106822,0.7818210701,MOEA/D
73.8914850924,1889.280392319,63.4696768669,1.9987471565,484.1057323387,42727.385651924,2022.4257533465,16.2008471342,203.0709899236,1.4042113797,MOEA/D
73.3415816486,1886.4712875182,75.4902593677,1.9741353906,473.8964859977,42594.8200778391,2027.2773244041,16.0695768503,201.1196373291,1.8426527717,MOEA/D
73.6544458425,1904.9769797328,70.9645111037,1.9941378127,449.7110138978,42826.6600493548,2022.9263449591,16.2578194795,200.0995561202,1.2700318652,MOEA/D
73.3438087124,1946.9466329886,79.0917392667,1.9493573238,388.3144803805,43254.7574784378,2103.154127874,14.826579984,190.9712837394,2.5013166076,MOEA/D
73.4959222615,1936.2684341322,65.0425568195,1.9519385636,418.7079850407,43298.9085913921,2096.2994646329,14.8710809282,195.0707539683,0.5872195733,MOEA/D
73.3263830227,1919.1012994566,78.2570333869,1.9108122771,415.6176079083,42914.5580951026,2081.0217623252,15.2169724805,194.9279326952,1.0155962271,MOEA/D
73.3823604562,1918.4970310123,77.5782174261,1.9438584205,415.5141685371,42798.5406310315,2294.0887663288,15.446900223,194.2828772278,0.856492893,MOEA/D
73.5795567248,1894.4173649442,59.5943708374,1.9745956092,445.6559425252,42549.5487559648,2163.644580101,15.2996079282,198.3655413557,1.2452664354,MOEA/D
73.4067070348,1918.256893822,79.8356269353,1.9790769912,418.6649330311,42848.5644610564,2249.7716683961,15.5592806878,195.5337276061,0.7649220241,MOEA/D
73.3084799441,1919.6366572429,74.4871395869,1.9790205091,418.9922169417,43107.4519737987,2001.6484140023,15.690785682,197.5060580364,1.7982320937,MOEA/D
73.981522114,1995.2039722696,76.2313206377,1.9972825111,389.2812483494,44283.8135199797,2150.3095596964,15.6845720671,192.3254160692,1.182320481,MOEA/D
73.3055728287,1883.0040323606,73.0091083338,1.9773025723,457.5927576628,41969.7122734561,2376.7412060898,15.3020620404,193.8433805587,0.8825776458,MOEA/D
73.3905981946,1884.927728422,79.1333119465,1.9873316036,470.889215242,42295.9676152316,2402.2678337562,15.6588761158,198.0349671092,1.2336057775,MOEA/D
73.7175051479,1929.8149523954,63.7157117255,1.9541567936,416.636625719,43002.0947110664,2201.8963756018,15.0662365437,195.065155729,0.7717952255,MOEA/D
73.2978874509,1884.3374531652,77.4037902362,1.8897684879,473.4364014067,42233.0680469488,2230.548306096,15.3054684849,197.7566494802,1.963684763,MOEA/D
73.5862851589,1918.1766713378,69.5299946469,1.9421661501,418.2186424287,42815.2792596055,2243.0764734436,15.1144800678,193.7719633194,0.8276374139,MOEA/D
73.8226706675,1927.3022370686,74.92862695,1.9480224172,419.8868904872,43170.6028648156,2003.7545139847,15.7294725024,196.9756696547,1.57972941,MOEA/D
73.3737493086,1947.6212790587,71.4846190626,1.9966113751,389.3574545321,43192.8531738723,2376.0165861691,15.3327499515,192.0865968641,1.0348376007,MOEA/D
73.4514706997,1940.5601572352,76.03340849,1.9464372932,417.7259847004,43107.9479264988,2283.0101051474,15.1017521246,192.5691646784,0.4870255866,MOEA/D
73.8777085006,1897.5807073456,76.1682584939,1.9479831731,472.8755190301,42748.1023791191,2111.1886302581,15.6552358284,200.0739453011,0.9991453054,MOEA/D
73.2851509483,1883.5483807308,65.5950173319,1.9489335912,485.1921819734,41951.7940347999,2404.737986399,15.0670306293,193.2149076454,1.7265681856,MOEA/D
73.2956660477,1937.1246364494,64.6601450387,1.9982499515,410.6712434256,43338.2060499829,2128.8491759281,15.2809613029,195.7202303108,0.9554304398,MOEA/D
73.374715481,1899.6493004812,63.5254481801,1.9984842809,446.4827019902,42829.6141746879,2041.045460645,16.101949827,199.6254162423,1.8160051241,MOEA/D
73.6599797422,1950.5358220283,63.4192034413,1.9458814886,388.6342764868,43349.2485840861,2060.6131892276,14.7857657193,192.6534800454,2.1866562543,MOEA/D
73.5875526635,1964.088326299,69.5376439541,1.9485268103,389.3527016142,43672.5283723723,2031.2562732354,14.808735156,192.9519409166,1.747154284,MOEA/D
73.3422922945,1898.4376371622,65.1718246024,1.99687164,477.5043169324,42854.2735359108,2020.3819137158,16.0951150326,202.5473922696,1.2776944012,MOEA/D
73.4232059637,1890.7476492735,71.3136201647,1.9986352669,466.7389798215,42815.7150475786,2007.6232498684,16.4356585531,203.1470425183,1.1723768669,MOEA/D
73.3577772759,1940.5886500952,71.2083387428,1.966995601,419.9798357298,43354.4302390392,2015.084170177,15.0957763331,195.9822625096,0.575420179,MOEA/D
73.3334625457,1889.8414021506,71.9765620089,1.998916534,487.7932273442,42761.1739439165,2023.0539766233,16.0198775692,203.0743536372,2.044487818,MOEA/D
73.784723854,1886.5209657784,59.4296322599,1.8763202283,462.8085034626,42530.0465628351,2010.1194874946,14.9171610226,200.69859116,1.0781287643,MOEA/D
73.3226261007,1935.3488642994,79.267824299,1.9455763123,411.8232390232,42949.4454546437,2326.8631255171,15.3960740724,192.1472406268,1.1383814656,MOEA/D
73.6432883881,1908.3116645613,63.8397723377,1.9438151478,444.3109545289,42827.9365204534,2001.0540522683,15.4586195124,199.1560505265,0.78659104,MOEA/D
73.3262235153,1919.2786650468,78.1438945547,1.9142537189,416.0084768737,42780.2795027254,2243.4819460757,14.8699149069,194.3656221811,1.0039652622,MOEA/D
73.4865243009,1886.8271196531,70.5010022961,1.9807778965,486.9302298945,42470.0594527725,2105.8142545672,15.9726330344,199.379828893,1.5751093745,MOEA/D
73.75871232,1990.4287682942,71.582073935,1.9482349572,387.8324773815,44108.079078987,2039.503939621,15.0770027474,191.673704128,2.3863422115,MOEA/D
73.4494509317,1897.470767726,78.809983525,1.9173987416,445.800119446,42598.4536047434,2125.6130194235,15.3039193721,198.1412196307,0.989572474,MOEA/D
73.9853418231,1981.9968577378,79.7405524978,1.9730348036,389.8905578433,43832.4213682569,2106.3534284094,15.3165922723,189.7983062795,0.8964477845,MOEA/D
73.3490356196,1889.4241336948,74.7491744678,1.9766216245,470.2652927261,42364.9703410485,2290.404130332,15.669671993,198.1852442041,1.3742091839,MOEA/D
73.2949504408,1975.0810412507,74.9232922484,1.9446827326,418.5245524314,43576.9481534322,2391.3979482514,15.0104132497,189.4379652397,0.2703958555,MOEA/D
73.741862023,1886.2607551142,65.2393228278,1.8758769011,479.9979946819,42581.3953697641,2005.7850214345,15.1634768639,201.0033746543,1.8997282873,MOEA/D
73.2843484632,1919.2757130984,65.0416453085,1.9338980983,412.646120301,42775.4415334919,2298.3734845495,14.9587925119,193.5064977339,1.7211694135,MOEA/D
73.4355063178,1885.9453368269,59.5845409192,1.9131550829,479.4391229214,42384.7929302621,2041.3813192269,14.9743014982,199.5769622886,1.9345448361,MOEA/D
73.7988372281,1889.7902179962,58.0977237393,1.8897264477,472.9043061664,42551.2161087506,2041.2536224369,15.0488999374,200.0621197685,1.2812856418,MOEA/D
73.2915842311,1919.0195790976,74.813974822,1.9160454216,447.8156294569,42786.3266487185,2263.9711410163,15.3045743102,195.246176815,0.4242383042,MOEA/D
73.2866961689,1882.6217006923,79.1949964671,1.9768272779,469.7151325033,41998.6378460218,2442.3840164035,15.6490966022,194.4122584074,1.5836223482,MOEA/D
73.3188430263,1883.9880971515,65.9578232421,1.979067043,456.1866053943,41968.6591408892,2416.8696422271,15.0212216951,192.7470883808,1.1208907601,MOEA/D
73.3416387464,1885.3581879714,73.6296620592,1.8952848544,468.3300225443,42566.6132423821,2008.5028007539,15.3457480556,201.0797786349,1.6265962967,MOEA/D
73.4218568401,1886.6655733404,73.7254263703,1.889471842,470.6509398877,42603.1387785969,2001.1708852395,15.3031345488,201.2572527207,1.7172803693,MOEA/D
73.8136405935,1902.3883617343,58.8057831335,1.9156589334,476.2600431382,42700.1543580433,2103.1548898055,15.04714686,197.7898526042,1.7788709136,MOEA/D
73.3400873496,1972.3588227758,69.7763475086,1.998870779,407.8345315791,43442.7971237471,2608.8330134433,15.3176049928,188.166432876,0.2935032273,MOEA/D
73.6349341764,1887.9456371152,58.7594143272,1.9092796447,473.1638935648,42528.5410587245,2005.1814135602,14.887724583,201.1018097487,1.8502577518,MOEA/D
73.9166301271,1954.5501421161,59.9240869903,1.9651452046,411.9919980778,43701.047524162,2003.8806726086,15.1068807192,194.364418332,0.8060217594,MOEA/D
73.9442661828,1930.0433367028,59.5842396238,1.9883160536,411.9919884279,43123.6582703009,2108.9539643466,14.999645859,195.4077883226,1.2399597104,MOEA/D
73.6070759248,1933.6488149702,62.6653742678,1.8871312759,454.8288837595,43089.2380877158,2154.7374882464,15.008728641,195.450664895,0.6131710715,MOEA/D
73.8960116105,1937.9832016671,59.0905721169,1.9069273132,448.1256843615,43372.0002493746,2027.6649611061,15.0417059326,197.2189867203,0.5680225592,MOEA/D
73.3817885718,1943.2843540399,63.6325767309,1.9250854091,419.3487110034,43099.6224085695,2303.0927604103,14.9082851668,192.0096084829,0.6804789928,MOEA/D
73.2653375332,1969.8658875385,77.2544420163,1.9198210083,417.9583023169,43540.5007845619,2308.5288787827,15.0024320741,190.5501151568,0.6286986207,MOEA/D
73.2890296385,1988.3679644879,65.6811934621,1.9961340452,388.4486607049,43722.6815710384,2420.2026364521,14.9685633046,186.9465824828,1.9502874143,MOEA/D
73.2926843185,1940.8746061943,77.1202502882,1.8831471624,419.1963947878,43261.9099023388,2051.1556318079,14.8193960137,194.5704941712,1.5471584572,MOEA/D
74.0702583871,1956.3064029913,79.7386222625,1.995855812,387.2682211338,43729.823459948,2006.940971374,15.712383173,195.6833029254,1.170899803,MOEA/D
73.296928163,1898.6061212909,79.9826892598,1.9966203998,437.8591594448,42404.4533154842,2445.4396761955,15.933214073,195.437815165,0.8889022119,MOEA/D
73.3103701018,1889.8560629191,79.4804259793,1.993319465,448.5364876745,42255.4529910195,2476.0598377296,15.5722647707,194.9323274794,0.5964759859,MOEA/D
73.7110970633,1916.1414718413,65.49602912,1.9628310605,418.807223267,42877.1175317486,2177.8323478518,15.336492774,196.6657400596,1.2609436017,MOEA/D
73.4768920054,1897.4086434254,65.4382555606,1.9480610422,445.8568352343,42461.7180313871,2218.2618574604,15.3630804015,196.8324913628,0.933900808,MOEA/D
73.3879333054,1883.8595128685,77.6139659004,1.9488949549,463.4720242619,42154.849573327,2202.9601439753,15.6097581938,196.6505479818,1.0753699165,MOEA/D
73.3489038624,1888.8203826881,69.891686533,1.9771727896,448.2706498025,42420.7412698969,2116.6771418802,15.4002232506,198.1272047773,0.6966313648,MOEA/D
73.4134727373,1881.7299993814,77.6747819534,1.9789178971,487.5547905889,41989.7065048021,2288.7222310101,15.6231622035,194.501299849,1.5946830561,MOEA/D
73.3873004872,1893.2501320599,77.5066798149,1.9472070915,453.6586326401,42404.5755613288,2230.829557314,15.6001298101,197.089678606,0.8547092697,MOEA/D
73.3987601364,1886.5119765388,78.3819936142,1.9469060695,449.6572408399,42330.5193698574,2129.8245271699,15.6140148711,198.0949157713,1.7743371547,MOEA/D
73.3261536354,1909.221448576,63.0553617274,1.9398578916,449.1312422375,42569.8694995477,2307.9020209622,15.0066590952,195.2230770959,0.581285195,MOEA/D
73.5940888832,1917.02663601,77.7261963968,1.9779453432,418.0003590186,43011.76827969,2175.6587063122,15.7690959394,196.3460817721,0.9487036595,MOEA/D
73.3045539718,1893.3611792307,65.7297255997,1.834655738,449.1739819815,42486.1975953654,2007.9899542014,14.7549631755,199.2279033983,0.6125882345,MOEA/D
74.105298746,1886.6618819309,58.9270230439,1.9996764135,449.1149236402,42450.3516410787,2181.6647076929,15.3606678941,198.2357463221,1.0308708703,MOEA/D
74.0835416351,1884.9012463251,58.9200341667,1.9988512583,449.9578222925,42386.9999136559,2171.9721732402,15.2869504213,198.1957841881,1.0395263909,MOEA/D
73.7971439509,1949.7174212229,68.9624558367,1.9781724431,386.6150721909,43507.9834949558,2016.1037272875,14.9747092068,193.4400995797,1.1507694817,MOEA/D
73.3058166191,1883.1921271165,77.9970925857,1.92504506,466.1938331314,42280.7936683249,2251.3924374714,15.515603833,198.5309882761,1.0904834183,MOEA/D
73.3095708448,1882.464827727,77.8721942908,1.9798932533,489.3668133875,41996.2029130547,2335.9229057411,15.6214906126,194.209354093,2.0653981647,MOEA/D
73.255297623,1942.4751407179,79.3308341282,1.99426082,389.6981205361,43173.5858805932,2412.0683610376,15.601857292,191.4521986969,1.2888172279,MOEA/D
73.4590842316,1919.596417102,76.4310617309,1.9772359631,415.6407945566,42883.2329991269,2258.122595674,15.2998086622,195.1365795484,1.4358534636,MOEA/D
73.4437423443,1914.0098080587,76.913115807,1.9791284718,419.6847463559,42781.9382463541,2276.1289724724,15.3198579685,195.0904409005,1.6168117924,MOEA/D
73.4785850695,1920.3850541418,63.8356047861,1.9800782684,419.7655736295,42843.8691869868,2250.458977251,15.1619656959,195.1219857303,1.1788251987,MOEA/D
73.3366911142,1964.7795215596,65.8670694775,1.999073327,386.6569799041,43527.4165720783,2328.6453505236,15.0567054316,190.2201061681,1.5271367763,MOEA/D
73.2977224907,1915.3098194032,73.0169713243,1.9489195381,418.9604628997,42646.6966145955,2404.2899704845,15.3109772946,193.1449121899,1.226929095,MOEA/D
73.8749373843,1886.4768976099,61.6646290571,1.9193108734,478.5427910899,42557.9874498042,2003.1559136158,15.3126306681,201.1358296762,1.6188574113,MOEA/D
73.4246982328,1893.3655074913,71.0261517067,1.9137015815,471.6378253385,42636.7299617958,2012.7769669596,15.6082498935,201.2146016959,1.5779354838,MOEA/D
73.4684655463,1893.2717148624,71.7198056594,1.916161734,472.517923106,42607.1137933867,2002.0125588672,15.6719137234,200.7005043237,1.1240570711,MOEA/D
73.4615375148,1978.7749554973,65.2940255285,1.8925881278,416.521117013,43730.3867362441,2148.545822238,14.7094080721,190.3617649522,0.6318242257,MOEA/D
73.4022800732,1946.7982113229,65.9985960658,1.9762488393,389.6785476465,43222.9874178225,2180.8505271745,15.0023034186,192.6032127141,1.7932757764,MOEA/D
73.275857838,1886.2328661279,65.7059790128,1.9993170976,448.0997493644,42092.3677255178,2577.2332677154,15.4900449681,195.0619351779,0.8814491159,MOEA/D
73.3268171293,1886.5454081909,75.4378392448,1.8839194036,449.9915046352,42366.0779092146,2040.820619425,14.9726404329,197.454788306,0.9225549973,MOEA/D
73.4577140754,1884.5505508194,60.7141470646,1.9778606345,462.8968338274,42403.2866117125,2256.4339547822,15.4316989369,198.7479021614,1.5531505453,MOEA/D
73.324615578,1884.5735541061,78.2138285216,1.9790450052,470.828829973,42313.1125674095,2301.1400312769,15.6305589931,198.226913434,1.1726212268,MOEA/D
73.3429761528,1919.7637181162,78.6814194332,1.9862531921,414.4254143448,42916.6410049568,2194.63781153,15.6148425,195.2250945528,1.1978478819,MOEA/D
73.4632530041,1894.5566220587,69.3154183437,1.9788520818,448.5413709137,42459.9130503247,2141.8654469286,15.6231104263,198.0442827858,0.7058665954,MOEA/D
73.8037720189,1884.5475099684,71.595959364,1.9465492438,489.684925678,42633.0140317331,2012.003930022,15.9106475058,201.5161412961,1.8446857915,MOEA/D
73.4063596911,1899.8601207485,69.8726787489,1.8714569692,471.1118058809,42604.2299049367,2066.4863180876,15.126154741,198.6437597862,0.8248135629,MOEA/D
73.8400167183,1963.9192663736,71.872646856,1.9923353595,389.4018281281,43764.7068221619,2003.6493704657,15.6607532069,194.0673507611,1.081718326,MOEA/D
73.3270723598,1892.9349162869,77.7726125558,1.9798172927,464.6973537959,42373.8661215863,2180.5452343334,15.9500825009,196.7914172429,1.4237290025,MOEA/D
73.6053926916,1885.459832403,59.1282391724,1.9192989565,475.9596492746,42441.231099239,2002.6583752646,15.4095289468,199.4456732988,1.6819653494,MOEA/D
73.3427256509,1888.9056888952,75.2642511724,1.8752455628,479.1975102287,42528.9303150453,2005.27323625,15.3056270984,200.8789317806,1.492187215,MOEA/D
73.4330229248,1882.3905576378,64.1925450854,1.9188570901,473.3389780431,41967.1593207314,2251.118784163,14.8591282641,193.8065786655,2.0532266589,MOEA/D
73.3117309953,1946.2610846992,79.6819561525,1.9786146806,389.818013691,43519.7744788336,2102.2129275752,15.3886597674,193.4527323046,2.0458386433,MOEA/D
73.3263883261,1927.6641120703,63.314713616,1.9983913442,449.4839925997,43172.0820276082,2017.1551646555,15.8158673322,198.5521992223,1.1025826757,MOEA/D
73.4843391064,1916.0668726782,68.1022017517,1.9924864038,419.2451214668,42767.9529512503,2274.7369475542,15.1756838976,195.0521007066,1.1264731914,MOEA/D
73.4890816514,1924.7523634273,79.6784187498,1.993788587,419.0275755562,43073.6282483773,2101.4312681099,16.212557498,197.3299428859,1.2842356365,MOEA/D
