Cost,Crit Reliablity,Surplus,Dropped Transfers,Number of Leases,Dropped Transfers Cost,Algorithm
0.1043814252,0.9983333333,0.320839399,3.15E-04,0.0028,0.012475,NSGAIII
0.0926257536,0.995,0.1239199497,0.0278551709,0.021,0.0292455,NSGAIII
0.0966009542,0.99,0.1195444475,0.0277801735,0.0145,0.028683,NSGAIII
0.1049503127,0.9925,0.1920913346,0.0060244875,0.013,0.03597,NSGAIII
0.0915228302,0.9991666667,0.1213318065,0.03189556,0.043,0.0187335,NSGAIII
0.0989771378,0.9933333333,0.1493797543,0.0195546013,0.0097,0.0232075,NSGAIII
0.0933758715,0.9925,0.1338750286,0.0276735869,0.0149,0.028158,NSGAIII
0.1003340014,0.9941666667,0.1494521832,0.0190659874,0.0117,0.023748,NSGAIII
0.089732361,0.9966666667,0.1160253126,0.0273705781,0.0569,0.025599,NSGAIII
0.0942117434,0.9991666667,0.1155033092,0.0275818276,0.0275,0.027131,NSGAIII
0.10730266,0.9983333333,0.3262725941,4.36E-04,0.002,0.00779,NSGAIII
0.0977277909,0.9983333333,0.141216157,0.0336566234,0.0116,0.0152115,NSGAIII
0.0959472487,0.9983333333,0.1395628662,0.0324385903,0.0156,0.015747,NSGAIII
0.1007897152,0.9941666667,0.1763312506,0.0159789924,0.0078,0.0220975,NSGAIII
0.1070210652,0.9991666667,0.3384732553,3.11E-04,0.0019,0.007805,NSGAIII
0.0990744203,0.99,0.1495692978,0.0218920922,0.008,0.0233415,NSGAIII
0.0932379164,0.9983333333,0.1284767031,0.039137542,0.0158,0.0194475,NSGAIII
0.0985069767,0.9983333333,0.1589794139,0.0276043836,0.0118,0.0137745,NSGAIII
0.0908088712,0.9958333333,0.1195817291,0.031869077,0.0565,0.023924,NSGAIII
0.09379372,0.9975,0.1172252468,0.0279033164,0.0238,0.029541,NSGAIII
0.0959908052,0.9983333333,0.1368273102,0.0312812231,0.019,0.015807,NSGAIII
0.0944924172,0.9916666667,0.1349866314,0.0267752471,0.0119,0.028029,NSGAIII
0.0907867058,0.9991666667,0.1081795557,0.023760979,0.0497,0.031185,NSGAIII
0.1050659778,0.9966666667,0.3221534604,2.51E-04,0.0015,0.011295,NSGAIII
0.0960482962,0.9983333333,0.1361998588,0.0289323493,0.0144,0.026814,NSGAIII
0.0950751371,0.9983333333,0.1392841729,0.0334223496,0.0194,0.0156975,NSGAIII
0.0927885363,0.9916666667,0.1286884817,0.0316943521,0.0149,0.017676,NSGAIII
0.097121955,0.9966666667,0.1405588698,0.0192128716,0.0342,0.031167,NSGAIII
0.0944562833,0.9941666667,0.1319421063,0.0353599867,0.0119,0.018261,NSGAIII
0.0925959356,0.9991666667,0.1192714401,0.0304941021,0.0316,0.0237485,NSGAIII
0.0935569602,0.9916666667,0.13234157,0.0275078199,0.0185,0.0256665,NSGAIII
0.0904821099,0.9966666667,0.1190430528,0.0312286508,0.0239,0.027534,NSGAIII
0.0908092156,0.9916666667,0.1279423799,0.0348372977,0.018,0.018831,NSGAIII
0.0975743055,0.9991666667,0.1480577435,0.0277580862,0.0158,0.0195795,NSGAIII
0.099690321,0.9983333333,0.1772069162,0.0239706276,0.0111,0.0126615,NSGAIII
0.0981081403,0.9916666667,0.1449103403,0.0245636644,0.0079,0.020123,NSGAIII
0.100329019,0.9908333333,0.1487358801,0.0238638636,0.0108,0.0122865,NSGAIII
0.0908115283,0.9925,0.1280582261,0.0363856475,0.0233,0.01878,NSGAIII
0.1022001885,0.9983333333,0.1848783119,0.0187174446,0.0069,0.010233,NSGAIII
0.0912273709,0.99,0.1219805918,0.0316919574,0.0172,0.0239025,NSGAIII
0.1006871492,0.9966666667,0.1781792515,0.019911184,0.0087,0.0112965,NSGAIII
0.0944016247,0.9991666667,0.1298592125,0.0307512319,0.0196,0.027978,NSGAIII
0.1052861299,0.9908333333,0.1971543709,0.0075228499,0.0097,0.033665,NSGAIII
0.1106096663,0.9983333333,0.2970525683,0.0029195637,0.0116,0.0142665,NSGAIII
0.095929175,0.9991666667,0.1196079317,0.0223738945,0.031,0.0288405,NSGAIII
0.1015708133,0.9958333333,0.1495524482,0.0294905277,0.0097,0.011991,NSGAIII
0.0969309701,0.9975,0.1473270496,0.0279378792,0.0155,0.0144135,NSGAIII
0.0941390127,0.9908333333,0.1402189893,0.0234726443,0.0209,0.0277545,NSGAIII
0.094013412,0.9925,0.119820546,0.0259480429,0.0238,0.02723,NSGAIII
0.1026812845,0.9966666667,0.1793833904,0.0158794722,0.0077,0.024171,NSGAIII
0.0932048096,0.9966666667,0.1298543473,0.0359704743,0.0159,0.027795,NSGAIII
0.0917413083,1,0.117527961,0.0319723247,0.0463,0.018915,NSGAIII
0.0948347887,0.9966666667,0.1186954069,0.0189204678,0.0497,0.0344505,NSGAIII
0.0962601461,0.9925,0.1199032912,0.027824243,0.0192,0.0286485,NSGAIII
0.0944989823,0.9908333333,0.1372651778,0.0239499774,0.0137,0.0281145,NSGAIII
0.090896842,0.9991666667,0.1263266689,0.0340873934,0.0283,0.0189075,NSGAIII
0.0908201389,0.9908333333,0.119145612,0.0335878798,0.0178,0.02991,NSGAIII
0.1016571113,0.9983333333,0.18843051,0.0147075908,0.0087,0.0239115,NSGAIII
0.0926653098,0.99,0.121418072,0.0316039361,0.0158,0.0238995,NSGAIII
0.1078789606,0.9975,0.1989712954,0.0179352122,0.0078,0.0078825,NSGAIII
0.0930179141,0.9966666667,0.1215747746,0.0277396645,0.0238,0.029169,NSGAIII
0.0957707964,0.9941666667,0.1414130889,0.0237953881,0.0141,0.026868,NSGAIII
0.0961948889,0.9933333333,0.1596576786,0.021829833,0.0118,0.0237325,NSGAIII
0.1025757022,0.9966666667,0.1964128416,0.0118994601,0.0091,0.0243075,NSGAIII
0.0980771021,0.9983333333,0.1604113244,0.0281338708,0.0113,0.024819,NSGAIII
0.0980272395,1,0.1550223697,0.026100744,0.0152,0.013575,NSGAIII
0.0917769226,1,0.1209716564,0.0317285172,0.0291,0.023716,NSGAIII
0.0978808116,0.9975,0.172350346,0.0235191904,0.012,0.0216,NSGAIII
0.1018097618,0.9983333333,0.1773884751,0.0147873308,0.0085,0.0241245,NSGAIII
0.0983524505,0.9908333333,0.1492421694,0.0151319357,0.0116,0.0270315,NSGAIII
0.09273075,0.9933333333,0.1260627366,0.0359055965,0.0119,0.019017,NSGAIII
0.1008342131,0.9966666667,0.1824539525,0.0158826845,0.007,0.0237945,NSGAIII
0.0904801288,0.9908333333,0.1207665961,0.0316512873,0.0161,0.029916,NSGAIII
0.0976892019,0.9975,0.1314663219,0.0198843475,0.0258,0.0278925,NSGAIII
0.0933087788,0.9966666667,0.1225723845,0.031202819,0.019,0.023625,NSGAIII
0.0961711984,0.9966666667,0.1487959516,0.0279609057,0.0149,0.019411,NSGAIII
0.1002154834,0.9941666667,0.1784826215,0.010928922,0.0125,0.039812,NSGAIII
0.1010346419,0.995,0.1834529786,0.0114169506,0.0079,0.024843,NSGAIII
0.1005150073,0.9991666667,0.14545193,0.0156175065,0.0583,0.0297705,NSGAIII
0.0953810213,0.9941666667,0.1378201901,0.0326886075,0.0119,0.0158895,NSGAIII
0.1039286003,0.9966666667,0.195559128,0.014184555,0.0065,0.0159365,NSGAIII
0.1061128515,0.9991666667,0.3290589458,5.55E-04,0.0021,0.009245,NSGAIII
0.0976768562,0.9966666667,0.167941042,0.0193444943,0.0118,0.0260865,NSGAIII
0.1009948791,0.9966666667,0.1495723926,0.0237848179,0.0118,0.022459,NSGAIII
0.0980614375,0.995,0.1420511137,0.0281689507,0.0076,0.026097,NSGAIII
0.1008931137,0.995,0.1489274685,0.0265615484,0.0073,0.01814,NSGAIII
0.099350702,0.9941666667,0.1478102793,0.0264362567,0.008,0.0256725,NSGAIII
0.0995110353,0.9933333333,0.1744502546,0.011611753,0.0104,0.0267855,NSGAIII
0.093439233,0.995,0.1199197399,0.0360715917,0.0155,0.029046,NSGAIII
0.0971023347,0.9908333333,0.1416003919,0.0194526409,0.0115,0.0271905,NSGAIII
0.0983630762,0.9983333333,0.1423804899,0.023931476,0.0169,0.0234985,NSGAIII
0.0915839736,1,0.1198274493,0.0329568979,0.0301,0.0239405,NSGAIII
0.0969218193,0.9966666667,0.1393571155,0.0318308495,0.0118,0.0150705,NSGAIII
0.097123291,1,0.1467438907,0.0278853761,0.0208,0.0144555,NSGAIII
0.0998178212,0.99,0.1468221911,0.019698355,0.0108,0.0197165,NSGAIII
0.1004637908,0.9925,0.1476761965,0.0195798993,0.0141,0.0190525,NSGAIII
0.0997661772,0.9966666667,0.1632656958,0.0228400479,0.0116,0.0119085,NSGAIII
0.0971171508,0.9916666667,0.158056419,0.0195555244,0.0134,0.023894,NSGAIII
0.0890080426,0.9991666667,0.118094724,0.0295651664,0.0699,0.0303315,NSGAIII
0.0938748656,0.9941666667,0.1296269662,0.0278326027,0.0175,0.0256225,NSGAIII
0.0970701783,0.9991666667,0.145303078,0.0273709435,0.0181,0.0236745,NSGAIII
0.0948181252,0.9908333333,0.1434150991,0.0192320735,0.0265,0.031095,NSGAIII
0.103250872,0.9983333333,0.1891983784,0.0150571282,0.0072,0.023169,NSGAIII
0.0920156457,0.995,0.1192004156,0.0326039737,0.0197,0.023825,NSGAIII
0.0883058842,0.9941666667,0.1097425564,0.0225495854,0.0602,0.0332535,NSGAIII
0.0997704315,0.9966666667,0.1754188062,0.0158856293,0.0111,0.0250275,NSGAIII
0.1061148113,0.9933333333,0.2178298377,0.007921224,0.0086,0.0370725,NSGAIII
0.0924658808,0.9966666667,0.1151640329,0.0236396534,0.0355,0.029688,NSGAIII
0.0961455186,0.9966666667,0.1464742385,0.0264594601,0.012,0.026229,NSGAIII
0.1135001025,0.9983333333,0.3266949765,8.59E-04,0.0034,0.003375,NSGAIII
0.0952701414,0.9966666667,0.1306012965,0.0311669454,0.0159,0.0279795,NSGAIII
0.1023580009,1,0.1495047637,0.0292644171,0.0168,0.011748,NSGAIII
0.0935963303,0.9908333333,0.119937946,0.0342580681,0.0171,0.018807,NSGAIII
0.1044233033,0.9991666667,0.1496660183,0.0278002831,0.0154,0.01188,NSGAIII
0.0994186198,0.9966666667,0.1574776093,0.0291273828,0.0075,0.013218,NSGAIII
0.0953945522,0.99,0.140813993,0.0195871671,0.0144,0.0274665,NSGAIII
0.1005735421,0.9941666667,0.1806734988,0.0112869741,0.0196,0.031455,NSGAIII
0.0905182314,0.9908333333,0.1145580635,0.0277299125,0.0278,0.030585,NSGAIII
0.0979404537,0.9966666667,0.1466607755,0.0279776166,0.0115,0.0194305,NSGAIII
0.0908764002,0.9908333333,0.1252235964,0.0339417947,0.0154,0.0266185,NSGAIII
0.1022110364,0.995,0.14769694,0.0152135949,0.0239,0.0260685,NSGAIII
0.0980143672,0.9925,0.1480987203,0.0157141243,0.0438,0.0297745,NSGAIII
0.0970882288,0.9933333333,0.1560736113,0.015616921,0.0428,0.0298795,NSGAIII
0.0958755561,0.9916666667,0.1187590259,0.0307394259,0.0247,0.0175245,NSGAIII
0.0946437188,0.995,0.1180182369,0.0273111702,0.0259,0.0239635,NSGAIII
0.0938400662,0.9966666667,0.1280981872,0.0275822244,0.0204,0.0226855,NSGAIII
0.0971908815,0.9991666667,0.143244469,0.0305555487,0.0152,0.014883,NSGAIII
0.0962508806,0.9941666667,0.1406977367,0.027360864,0.0113,0.0238415,NSGAIII
0.0942066812,0.9916666667,0.1425844439,0.032535775,0.0177,0.0159825,NSGAIII
0.1007316526,1,0.1749780677,0.0192619326,0.0133,0.017603,NSGAIII
0.0998125106,0.9908333333,0.1430962218,0.0239480417,0.0078,0.0257325,NSGAIII
0.0980828252,0.995,0.1631534617,0.0230055461,0.0118,0.0129795,NSGAIII
0.089949791,0.9991666667,0.1071413317,0.0216721075,0.0658,0.0346645,NSGAIII
0.1019713723,0.995,0.1810524615,0.0151920066,0.0078,0.0176865,NSGAIII
0.0914087945,0.9958333333,0.1184064733,0.0297932049,0.0195,0.030066,NSGAIII
0.1001749154,0.9966666667,0.1449801172,0.0236094408,0.0118,0.025542,NSGAIII
0.0949516832,0.9925,0.1381727282,0.0239658226,0.0149,0.027792,NSGAIII
0.0935655236,0.9908333333,0.1198965536,0.0316089477,0.015,0.0269645,NSGAIII
0.0916523287,0.9908333333,0.1209709376,0.031777472,0.0135,0.027186,NSGAIII
0.0933123701,0.9983333333,0.1186699778,0.0227000928,0.0387,0.029088,NSGAIII
0.0953586323,0.9958333333,0.1299075875,0.0187885111,0.0383,0.0325475,NSGAIII
0.092726184,0.9983333333,0.1184403311,0.0308030293,0.0271,0.02384,NSGAIII
0.0948714564,0.9958333333,0.1236048295,0.0198518836,0.0469,0.031714,NSGAIII
0.0925977863,1,0.1100753878,0.0236013493,0.044,0.030633,NSGAIII
0.1013445372,0.9958333333,0.1731814837,0.0198085251,0.0077,0.0107535,NSGAIII
0.0980838238,1,0.1452013244,0.0229548034,0.0264,0.0238335,NSGAIII
0.099247206,0.9991666667,0.1439526777,0.0315864813,0.0119,0.014109,NSGAIII
0.1047843591,0.9983333333,0.1986843908,0.0158229917,0.0078,0.00963,NSGAIII
0.0970077153,0.9958333333,0.1182533946,0.0186201153,0.0462,0.0333045,NSGAIII
0.0931639279,0.9975,0.1245049179,0.0276003528,0.0358,0.023809,NSGAIII
0.1039945358,0.9983333333,0.1750837629,0.0158708312,0.0137,0.0234345,NSGAIII
0.1052917843,0.9983333333,0.3335446623,2.02E-04,0.0014,0.01155,NSGAIII
0.0986553392,0.995,0.1711042996,0.019303447,0.0076,0.0224055,NSGAIII
0.0977173946,0.9958333333,0.1431574999,0.0159196606,0.0622,0.031305,NSGAIII
0.0922474709,0.9941666667,0.1304040496,0.036537833,0.0117,0.0188355,NSGAIII
0.0998943115,0.9941666667,0.1780973455,0.015760381,0.0076,0.0251865,NSGAIII
0.0987757685,0.9983333333,0.1458593293,0.019892973,0.0218,0.026706,NSGAIII
0.0915094121,0.9975,0.1209329675,0.0340259819,0.0199,0.0292275,NSGAIII
0.0996400839,0.9991666667,0.1588210691,0.0193467555,0.0138,0.025443,NSGAIII
0.1039353529,0.9933333333,0.1790889701,0.0118915618,0.0074,0.0248565,NSGAIII
0.1005652197,0.9983333333,0.1486939562,0.0192648407,0.0153,0.026559,NSGAIII
0.1012776672,0.9941666667,0.1785868426,0.0118544039,0.008,0.026115,NSGAIII
0.0907959735,0.99,0.1198281817,0.0316412637,0.0185,0.0295005,NSGAIII
0.0987684857,0.9975,0.1765202761,0.0210303694,0.0144,0.0118635,NSGAIII
0.0927820832,0.9925,0.1198029641,0.03428972,0.0238,0.0188925,NSGAIII
0.0917732948,0.9991666667,0.1199002879,0.0300582713,0.0358,0.0239,NSGAIII
0.1058364908,0.9925,0.1791738062,0.0114569571,0.0099,0.023994,NSGAIII
0.0906157141,0.9991666667,0.122568461,0.0317318024,0.0419,0.0239475,NSGAIII
0.0926920624,0.9983333333,0.1148869559,0.0257351076,0.0297,0.027666,NSGAIII
0.1045740405,0.9966666667,0.1779481737,0.0157944179,0.0079,0.0210765,NSGAIII
0.097780816,0.9966666667,0.1196198235,0.0198593584,0.0611,0.0314595,NSGAIII
0.0971861555,0.9941666667,0.149864518,0.0229256,0.0119,0.023668,NSGAIII
0.1019182673,0.9925,0.1481639017,0.0199207558,0.0115,0.019191,NSGAIII
0.1003830758,1,0.173041487,0.0197310256,0.0114,0.0242655,NSGAIII
0.0944513512,1,0.1247963597,0.0277969083,0.027,0.023526,NSGAIII
0.0986305992,0.99,0.169299662,0.0108526095,0.0104,0.038969,NSGAIII
0.0996950789,0.995,0.1796048319,0.0198920961,0.0079,0.017655,NSGAIII
0.0988222489,0.9941666667,0.1650917307,0.0187565232,0.0107,0.019384,NSGAIII
0.0916124935,0.9941666667,0.1280306597,0.0355522581,0.0153,0.0285945,NSGAIII
0.095619862,0.9941666667,0.1383359511,0.0198347793,0.0259,0.030859,NSGAIII
0.0951582338,0.9908333333,0.1472236461,0.0278869226,0.011,0.0239545,NSGAIII
0.0944434738,0.9933333333,0.1334224088,0.023401632,0.03,0.0278565,NSGAIII
0.0967804685,0.9983333333,0.1194116027,0.025903518,0.0355,0.0234615,NSGAIII
0.0917361748,0.9991666667,0.1128218595,0.0260724322,0.0392,0.02603,NSGAIII
0.0908100244,0.9975,0.1138267899,0.0265511657,0.0347,0.0278285,NSGAIII
0.0899632735,0.9958333333,0.1203311574,0.0310873314,0.0267,0.027574,NSGAIII
0.0916722041,0.9975,0.1229071015,0.0312669328,0.0374,0.018552,NSGAIII
0.0921015493,0.9991666667,0.1198596277,0.0337540947,0.0263,0.018801,NSGAIII
0.0922610269,0.9991666667,0.1244130155,0.0318166511,0.0277,0.018105,NSGAIII
0.0897893256,0.9941666667,0.1142531159,0.0262095367,0.0379,0.0260295,NSGAIII
0.0916918784,0.9983333333,0.1196793231,0.0342637294,0.0381,0.0188265,NSGAIII
0.0949318277,0.9983333333,0.1282218371,0.0319535931,0.0196,0.016341,NSGAIII
0.0952346281,1,0.1354921446,0.0313465876,0.0275,0.0159825,NSGAIII
0.0913037232,0.9975,0.1195971643,0.0322101186,0.0356,0.0188745,NSGAIII
0.091433484,0.9975,0.1159920635,0.0277250725,0.0301,0.027661,NSGAIII
0.0934972558,0.9975,0.1232892884,0.0279960098,0.0272,0.026264,NSGAIII
0.0962694399,1,0.140029167,0.0264800849,0.0238,0.021143,NSGAIII
0.0979233655,0.9941666667,0.1487279048,0.022322721,0.0115,0.019817,NSGAIII
0.0897900083,0.9925,0.1191041764,0.0310726949,0.0271,0.030177,NSGAIII
0.0917739007,0.9983333333,0.1262405596,0.0341608496,0.0234,0.0186885,NSGAIII
0.1028473763,0.9966666667,0.1949169881,0.0159408589,0.0088,0.010578,NSGAIII
0.0964860011,0.9983333333,0.1197455132,0.0191274179,0.0714,0.03191,NSGAIII
0.1043183199,0.9983333333,0.1992563271,0.0154506584,0.0072,0.0191135,NSGAIII
0.1004823025,0.9991666667,0.1471753506,0.0279870108,0.0118,0.022207,NSGAIII
0.0906668502,0.9966666667,0.1257070165,0.0330628655,0.0277,0.02356,NSGAIII
0.092542349,0.9983333333,0.1275687724,0.0352454853,0.0193,0.0186735,NSGAIII
0.0996887104,0.9941666667,0.1725772818,0.0108448511,0.0409,0.0305695,NSGAIII
0.0917038931,0.9925,0.123840157,0.0353486447,0.0153,0.018876,NSGAIII
0.0905606259,0.99,0.1196985051,0.0341260267,0.026,0.0239285,NSGAIII
0.1041825691,0.9933333333,0.2032397124,0.0076849319,0.0254,0.028786,NSGAIII
0.0981146438,0.9908333333,0.1723919445,0.0119665153,0.0129,0.0309175,NSGAIII
0.0907715922,0.9983333333,0.1190511154,0.0276540854,0.0291,0.030102,NSGAIII
0.0905943698,0.9991666667,0.1193217916,0.032569604,0.0509,0.0239495,NSGAIII
0.0934093976,0.9991666667,0.119613454,0.0337418591,0.0236,0.0235235,NSGAIII
0.0953626797,0.9983333333,0.138219801,0.0473580589,0.0118,0.020907,NSGAIII
0.1051638755,0.9966666667,0.2020796031,0.010338053,0.006,0.034944,NSGAIII
0.1023414566,0.9933333333,0.1909910706,0.0116269732,0.0077,0.0239895,NSGAIII
0.1016038677,0.9908333333,0.1448475444,0.0198426044,0.0118,0.0199685,NSGAIII
0.1010703312,0.9925,0.149193946,0.0230113615,0.0126,0.0121455,NSGAIII
0.0914469205,0.9941666667,0.1282292975,0.0356232371,0.0195,0.018822,NSGAIII
0.0908199478,0.9941666667,0.1279799918,0.0348551504,0.0179,0.0294675,NSGAIII
0.0941855292,0.9908333333,0.1354730529,0.027808379,0.0139,0.022443,NSGAIII
0.0987795576,0.9925,0.160377347,0.0263585716,0.0078,0.0131325,NSGAIII
0.1030686905,0.9983333333,0.149137579,0.0314118641,0.0139,0.0117375,NSGAIII
0.1014765562,0.9966666667,0.1781914077,0.0176187263,0.0076,0.0168485,NSGAIII
0.1003609856,0.9941666667,0.1820790101,0.0195515225,0.0068,0.011286,NSGAIII
0.1024690006,0.9991666667,0.1479149987,0.0136449832,0.0446,0.0306795,NSGAIII
0.096691159,0.9933333333,0.1530500202,0.0181183452,0.0113,0.026997,NSGAIII
0.0971258761,0.99,0.1472129533,0.0153109946,0.0245,0.0305795,NSGAIII
0.0943526587,0.9925,0.1425776367,0.0305875472,0.0206,0.015615,NSGAIII
0.0968684786,0.9941666667,0.1458195672,0.0271609886,0.011,0.014397,NSGAIII
0.0962196206,0.995,0.1467611577,0.0275327799,0.0159,0.014349,NSGAIII
0.1006970266,0.9958333333,0.1485555411,0.0249266656,0.0137,0.0118575,NSGAIII
0.0971426797,0.9983333333,0.1183468819,0.0194310412,0.056,0.0344055,NSGAIII
0.1092738671,0.9975,0.2101056388,0.0157580231,0.0099,0.0078435,NSGAIII
0.0951400909,0.9983333333,0.1095365725,0.0199490177,0.0636,0.0349315,NSGAIII
0.1074234226,0.9983333333,0.2949680493,0.0014338652,0.0066,0.017697,NSGAIII
0.0972354694,0.995,0.1391682249,0.0154052606,0.032,0.032721,NSGAIII
0.0954102859,0.9941666667,0.1407926498,0.0304700728,0.012,0.0158355,NSGAIII
0.1066736187,0.9975,0.201987434,0.0116907753,0.0077,0.0229245,NSGAIII
0.0967997422,0.995,0.1537458502,0.0238896776,0.0159,0.0196825,NSGAIII
0.0989335041,0.9966666667,0.1665564543,0.022968924,0.0098,0.012159,NSGAIII
0.0890525621,0.9975,0.1162212604,0.0284702129,0.0629,0.0322175,NSGAIII
0.0969110332,0.9966666667,0.1274360662,0.0231541695,0.0299,0.02274,NSGAIII
0.095038675,0.9966666667,0.1354450275,0.023618463,0.0214,0.028053,NSGAIII
0.0993753937,0.9925,0.1485768568,0.0155770161,0.0187,0.0306585,NSGAIII
0.0999547389,0.99,0.1873987837,0.0075609063,0.0098,0.036693,NSGAIII
0.0934398511,0.9916666667,0.1289381845,0.02756564,0.0252,0.0231515,NSGAIII
0.1042317691,0.9941666667,0.1850990892,0.011529695,0.0077,0.023952,NSGAIII
0.1049398768,0.9916666667,0.2180560095,0.0074268973,0.0181,0.0303255,NSGAIII
0.0908981855,0.9925,0.123680077,0.0347216559,0.0154,0.02928,NSGAIII
0.1139156652,0.9983333333,0.2996138435,0.0012196581,0.0094,0.011533,NSGAIII
0.0955280228,0.9983333333,0.136672938,0.0236250452,0.0199,0.0274725,NSGAIII
0.0917095894,0.9975,0.1143506494,0.0279040725,0.0279,0.0301905,NSGAIII
0.0983559613,0.9975,0.1462283144,0.0197059049,0.0199,0.026247,NSGAIII
0.094753977,0.9941666667,0.1311134847,0.0274482826,0.0152,0.0278085,NSGAIII
0.1006964889,0.9983333333,0.1791055598,0.0218942546,0.0079,0.0207765,NSGAIII
0.0950291068,0.995,0.1399002702,0.028649956,0.0117,0.0270075,NSGAIII
0.0922540615,0.9941666667,0.1255434018,0.0352493425,0.0157,0.0188145,NSGAIII
0.0908683941,0.9983333333,0.1136323329,0.0275533709,0.0375,0.0252545,RVEA
0.0992458051,0.9983333333,0.1713554665,0.0150942865,0.0307,0.028279,RVEA
0.0919569926,0.9983333333,0.1249414428,0.0346423795,0.0197,0.01866,RVEA
0.1006017044,0.995,0.1886969398,0.011376651,0.0075,0.0248235,RVEA
0.1012477356,0.9975,0.1762808074,0.0196618594,0.0072,0.010827,RVEA
0.0926800403,0.9966666667,0.1216173088,0.027268581,0.0221,0.0289785,RVEA
0.091168519,0.9966666667,0.1193941445,0.0319676059,0.0193,0.0297,RVEA
0.0989904846,0.9983333333,0.1193865855,0.0194660011,0.0608,0.033351,RVEA
0.0949161109,0.9933333333,0.1351367827,0.0272372957,0.0117,0.0251725,RVEA
0.1018821952,0.995,0.1790440617,0.0118402642,0.0079,0.024783,RVEA
0.0958096066,0.9941666667,0.148657523,0.0279693672,0.0196,0.01428,RVEA
0.097475332,0.9925,0.1452136898,0.0191419642,0.0117,0.023831,RVEA
0.1024667048,0.9983333333,0.171317646,0.0232467992,0.007,0.010857,RVEA
0.1004154936,0.9966666667,0.1754615332,0.0239345884,0.0077,0.0124515,RVEA
0.099720663,0.9916666667,0.1791580232,0.0127917835,0.0077,0.0230885,RVEA
0.0890377198,0.9983333333,0.1133448854,0.0264817788,0.0529,0.0308175,RVEA
0.0959842338,0.99,0.1457947462,0.0199066458,0.0119,0.026952,RVEA
0.0981095097,0.9983333333,0.1357700232,0.0155339693,0.0733,0.0313985,RVEA
0.0920698063,0.9925,0.1234840612,0.0312654876,0.0149,0.0289455,RVEA
0.0959030645,0.9941666667,0.1451786443,0.0225624306,0.0185,0.020847,RVEA
0.0893552611,0.9991666667,0.1055578084,0.0222714687,0.0779,0.029705,RVEA
0.0959876198,0.9983333333,0.1319352331,0.0181426529,0.0599,0.0310255,RVEA
0.0914304573,0.9941666667,0.1179766,0.0322201569,0.0198,0.027529,RVEA
0.0959471369,0.9991666667,0.1358644702,0.0269288455,0.0192,0.027771,RVEA
0.1106276671,1,0.3797220575,4.07E-04,0.0034,0.003821,RVEA
0.0967814274,0.995,0.1488308309,0.0183025991,0.0175,0.0269475,RVEA
0.0985630998,0.9916666667,0.1419809317,0.0239982608,0.0147,0.0136605,RVEA
0.0980356561,0.9983333333,0.1429437156,0.0229489662,0.0171,0.0198605,RVEA
0.092678682,0.9916666667,0.118544643,0.0214482263,0.0428,0.0255,RVEA
0.0968410079,0.9983333333,0.1383734256,0.0276207057,0.0267,0.0144675,RVEA
0.0899374738,0.99,0.1235146995,0.0336381797,0.0359,0.0238975,RVEA
0.091560125,0.9941666667,0.124476123,0.0190732946,0.0474,0.0280775,RVEA
0.0926020602,0.9916666667,0.1250260011,0.0356266787,0.0112,0.019002,RVEA
0.0925696363,0.9983333333,0.1113727493,0.0199012715,0.0867,0.0334535,RVEA
0.0941320388,0.9983333333,0.1174469289,0.0333182248,0.0231,0.018903,RVEA
0.1050779102,0.9983333333,0.1968720291,0.0112652829,0.0078,0.037046,RVEA
0.0952540361,0.9958333333,0.1351400785,0.0199974931,0.029,0.028164,RVEA
0.0930530777,0.9966666667,0.1259733907,0.0359850677,0.0156,0.01911,RVEA
0.0924522368,0.9958333333,0.1191069643,0.0275259064,0.0275,0.02392,RVEA
0.1013824715,0.9983333333,0.1499255978,0.0260156723,0.021,0.0117285,RVEA
0.0941212046,0.9966666667,0.124375622,0.0189247027,0.0635,0.031491,RVEA
0.106634696,0.9941666667,0.2020826051,0.00751413,0.0198,0.0278835,RVEA
0.1157127385,0.9983333333,0.2987649634,0.0024682528,0.0042,0.015984,RVEA
0.0925862357,0.99,0.1291838113,0.0266048856,0.0193,0.026346,RVEA
0.1049129547,0.9991666667,0.1488432815,0.0302640417,0.0146,0.011808,RVEA
0.0978063037,0.9908333333,0.1477569835,0.0119645164,0.059,0.032506,RVEA
0.0892256355,0.9991666667,0.1133698223,0.0255311782,0.0464,0.026046,RVEA
0.0898670343,0.9983333333,0.1142960776,0.0281502429,0.0319,0.0306075,RVEA
0.0971618186,0.9975,0.1393904116,0.0267687079,0.0191,0.0145155,RVEA
0.0995333647,0.9983333333,0.1597139376,0.0253490116,0.0115,0.012519,RVEA
0.0985045412,0.9966666667,0.1488658261,0.025382531,0.0119,0.0228675,RVEA
0.1028018467,0.9941666667,0.2027909352,0.0067827174,0.0253,0.0291585,RVEA
0.0968625201,0.9925,0.1562246896,0.0187953583,0.0191,0.019652,RVEA
0.1007197061,0.9941666667,0.1693294196,0.0157912001,0.0102,0.0188395,RVEA
0.0982706195,0.99,0.1477182168,0.0151652984,0.0112,0.0271035,RVEA
0.0922223959,0.9983333333,0.1192405337,0.032643334,0.0235,0.0266245,RVEA
0.0978624334,0.9916666667,0.1636909056,0.0102266694,0.0113,0.040488,RVEA
0.0935537892,0.9975,0.119734733,0.0353367802,0.022,0.0189165,RVEA
